date,day,weather,condition,climate,random1,random2,random3
2018-11-23, 火, 晴, exhausted, 1.449, 天丼, スキー, デッドリフト
2018-11-24, 水, 晴, awesome, -1.991, 牛丼, サッカー, 腹筋
2018-11-25, 木, 晴, bad, -7.838, ししゃも, テニス, 腹筋
2018-11-26, 金, 雲, soso, 18.562, トンカツ, ラクロス, プルダウン
2018-11-27, 土, 雲, exhausted, -8.709, 天丼, バレーボール, ダンベルカール
2018-11-28, 日, 雨, soso, 8.171, ししゃも, ラクロス, プルダウン
2018-11-29, 月, 雷雨, good, 7.044, 牛丼, ラグビー, ダンベルカール
2018-11-30, 火, 雲, tired, 15.965, 牛丼, テニス, プルダウン
2018-12-01, 水, 雷雨, soso, 11.291, 天丼, 野球, アームカール
2018-12-02, 木, 雷雨, soso, 4.075, とん丼, ラグビー, デッドリフト
2018-12-03, 金, 晴, soso, -4.906, 牛丼, バスケ, デッドリフト
2018-12-04, 土, 雲, tired, 18.456, 牛丼, サッカー, アームカール
2018-12-05, 日, 雲, bad, -3.555, トンカツ, バスケ, 背筋
2018-12-06, 月, 雨, exhausted, 2.609, 天丼, ラグビー, ダンベルカール
2018-12-07, 火, 晴, awesome, -3.839, 天丼, ラグビー, 腹筋
2018-12-08, 水, 雲, exhausted, 2.634, ししゃも, サッカー, アームカール
2018-12-09, 木, 晴, good, 19.046, 牛丼, 野球, ラットプルダウン
2018-12-10, 金, 雨, tired, 27.376, 天丼, 野球, ダンベルカール
2018-12-11, 土, 晴, bad, 27.942, ハンバーガー, バスケ, デッドリフト
2018-12-12, 日, 雲, good, -0.121, 天丼, 野球, デッドリフト
2018-12-13, 月, 雷雨, bad, 4.390, ハンバーガー, バレーボール, ダンベルカール
2018-12-14, 火, 晴, bad, -6.114, 牛丼, バレーボール, ダンベルカール
2018-12-15, 水, 雨, bad, -3.505, ハンバーガー, バスケ, デッドリフト
2018-12-16, 木, 雷雨, awesome, 13.233, とん丼, サッカー, デッドリフト
2018-12-17, 金, 雨, bad, 7.324, ハンバーガー, バスケ, 背筋
2018-12-18, 土, 雲, bad, -4.657, 牛丼, スキー, 背筋
2018-12-19, 日, 雷雨, soso, -2.642, 天丼, テニス, デッドリフト
2018-12-20, 月, 雲, exhausted, 17.844, 牛丼, テニス, アームカール
2018-12-21, 火, 雲, tired, 3.697, トンカツ, スキー, 背筋
2018-12-22, 水, 雨, awesome, 12.084, ハンバーガー, 野球, アームカール
2018-12-23, 木, 雨, bad, 9.528, トンカツ, 野球, ラットプルダウン
2018-12-24, 金, 雨, tired, 2.710, トンカツ, テニス, アームカール
2018-12-25, 土, 雨, awesome, 24.043, 天丼, テニス, ラットプルダウン
2018-12-26, 日, 雨, good, 29.590, 天丼, バレーボール, ダンベルカール
2018-12-27, 月, 雨, soso, 24.775, とん丼, ラクロス, 腹筋
2018-12-28, 火, 雨, bad, 15.348, ハンバーガー, テニス, アームカール
2018-12-29, 水, 雷雨, tired, -1.304, 天丼, ラグビー, デッドリフト
2018-12-30, 木, 雨, tired, 0.236, 牛丼, 野球, 背筋
2018-12-31, 金, 雨, good, 5.880, トンカツ, バレーボール, アームカール
2019-01-01, 土, 雷雨, bad, 23.306, ししゃも, バレーボール, 腹筋
2019-01-02, 日, 雲, good, 19.645, ハンバーガー, ラグビー, デッドリフト
2019-01-03, 月, 雷雨, exhausted, 3.090, トンカツ, サッカー, デッドリフト
2019-01-04, 火, 雷雨, awesome, -9.471, トンカツ, ラグビー, 背筋
2019-01-05, 水, 雨, good, 23.629, 天丼, 野球, アームカール
2019-01-06, 木, 雲, exhausted, 15.795, トンカツ, バスケ, プルダウン
2019-01-07, 金, 晴, awesome, 20.320, 天丼, バレーボール, 背筋
2019-01-08, 土, 雲, awesome, 27.218, ハンバーガー, 野球, デッドリフト
2019-01-09, 日, 雨, bad, 12.751, とん丼, スキー, デッドリフト
2019-01-10, 月, 雲, tired, -7.624, ししゃも, サッカー, デッドリフト
2019-01-11, 火, 雲, awesome, 29.744, ハンバーガー, 野球, ダンベルカール
2019-01-12, 水, 雲, bad, 3.198, 牛丼, バスケ, 背筋
2019-01-13, 木, 雷雨, awesome, 8.319, トンカツ, バスケ, 背筋
2019-01-14, 金, 雨, tired, 23.706, 牛丼, バスケ, ラットプルダウン
2019-01-15, 土, 雲, exhausted, -9.742, 天丼, テニス, アームカール
2019-01-16, 日, 雷雨, exhausted, 16.189, ししゃも, サッカー, デッドリフト
2019-01-17, 月, 雷雨, awesome, 22.597, とん丼, 野球, プルダウン
2019-01-18, 火, 雲, good, -6.593, ハンバーガー, テニス, デッドリフト
2019-01-19, 水, 雷雨, bad, 7.735, 牛丼, ラグビー, アームカール
2019-01-20, 木, 晴, tired, -2.243, トンカツ, ラグビー, アームカール
2019-01-21, 金, 雷雨, soso, 26.506, 牛丼, バスケ, 背筋
2019-01-22, 土, 晴, tired, -7.578, ししゃも, テニス, デッドリフト
2019-01-23, 日, 雲, awesome, 23.991, とん丼, 野球, ラットプルダウン
2019-01-24, 月, 晴, awesome, -7.848, とん丼, バスケ, アームカール
2019-01-25, 火, 雷雨, soso, 10.299, 牛丼, ラクロス, デッドリフト
2019-01-26, 水, 雷雨, tired, 19.638, とん丼, サッカー, ダンベルカール
2019-01-27, 木, 雲, soso, 28.850, トンカツ, バレーボール, 背筋
2019-01-28, 金, 雲, awesome, 15.984, 牛丼, テニス, ラットプルダウン
2019-01-29, 土, 晴, awesome, -7.897, 牛丼, 野球, デッドリフト
2019-01-30, 日, 雨, soso, 5.921, とん丼, ラグビー, ラットプルダウン
2019-01-31, 月, 雷雨, soso, 19.632, 天丼, ラクロス, ダンベルカール
2019-02-01, 火, 雨, bad, -5.987, 牛丼, ラグビー, 背筋
2019-02-02, 水, 雷雨, good, 11.525, トンカツ, 野球, ダンベルカール
2019-02-03, 木, 雷雨, exhausted, 12.360, ししゃも, 野球, ラットプルダウン
2019-02-04, 金, 雨, tired, 13.692, とん丼, 野球, アームカール
2019-02-05, 土, 雷雨, tired, 26.307, 牛丼, バレーボール, デッドリフト
2019-02-06, 日, 雲, tired, 27.339, ハンバーガー, 野球, デッドリフト
2019-02-07, 月, 晴, soso, 6.790, ハンバーガー, 野球, ダンベルカール
2019-02-08, 火, 雨, tired, 13.811, ししゃも, ラクロス, 背筋
2019-02-09, 水, 雨, bad, 2.542, ししゃも, ラクロス, ラットプルダウン
2019-02-10, 木, 雲, good, 5.548, 天丼, バレーボール, 背筋
2019-02-11, 金, 晴, tired, 2.810, 牛丼, バスケ, 腹筋
2019-02-12, 土, 雷雨, good, 22.332, ハンバーガー, ラクロス, 背筋
2019-02-13, 日, 晴, tired, 21.634, 牛丼, 野球, 背筋
2019-02-14, 月, 雷雨, awesome, 3.022, ししゃも, バスケ, 背筋
2019-02-15, 火, 雲, bad, -3.410, トンカツ, サッカー, 背筋
2019-02-16, 水, 晴, awesome, 13.398, 牛丼, ラクロス, 背筋
2019-02-17, 木, 雨, tired, 21.750, ししゃも, 野球, デッドリフト
2019-02-18, 金, 雲, good, 4.345, 牛丼, バレーボール, 背筋
2019-02-19, 土, 雷雨, tired, 9.549, ししゃも, テニス, 背筋
2019-02-20, 日, 雷雨, tired, 29.832, 牛丼, 野球, ラットプルダウン
2019-02-21, 月, 雲, soso, 25.746, 天丼, テニス, アームカール
2019-02-22, 火, 雷雨, good, 11.161, 牛丼, バレーボール, 背筋
2019-02-23, 水, 晴, exhausted, 17.888, ハンバーガー, バスケ, プルダウン
2019-02-24, 木, 雲, good, 21.891, ハンバーガー, ラクロス, ダンベルカール
2019-02-25, 金, 晴, awesome, 18.745, トンカツ, ラグビー, ラットプルダウン
2019-02-26, 土, 雨, bad, 7.247, ししゃも, 野球, プルダウン
2019-02-27, 日, 雷雨, awesome, 7.448, トンカツ, バレーボール, 背筋
2019-02-28, 月, 晴, bad, -0.480, ハンバーガー, バレーボール, ラットプルダウン
2019-03-01, 火, 雷雨, awesome, 21.380, とん丼, テニス, 腹筋
2019-03-02, 水, 雲, tired, -9.697, とん丼, バスケ, アームカール
2019-03-03, 木, 雲, bad, 17.808, ししゃも, 野球, アームカール
2019-03-04, 金, 雨, tired, 19.899, トンカツ, ラグビー, 背筋
2019-03-05, 土, 雨, tired, -7.597, ハンバーガー, バレーボール, ラットプルダウン
2019-03-06, 日, 晴, awesome, 28.034, ハンバーガー, 野球, 背筋
2019-03-07, 月, 雲, soso, -9.010, ししゃも, スキー, アームカール
2019-03-08, 火, 晴, tired, 7.240, とん丼, テニス, 背筋
2019-03-09, 水, 雷雨, exhausted, 14.081, とん丼, バレーボール, デッドリフト
2019-03-10, 木, 雷雨, awesome, 23.301, 天丼, ラグビー, 腹筋
2019-03-11, 金, 晴, bad, 13.673, ししゃも, 野球, 腹筋
2019-03-12, 土, 晴, soso, -5.772, 牛丼, テニス, ラットプルダウン
2019-03-13, 日, 晴, good, 10.495, 牛丼, テニス, ダンベルカール
2019-03-14, 月, 雷雨, tired, -7.527, とん丼, バスケ, アームカール
2019-03-15, 火, 晴, exhausted, 13.809, 天丼, ラグビー, アームカール
2019-03-16, 水, 雲, soso, 26.370, 天丼, ラグビー, アームカール
2019-03-17, 木, 晴, soso, 10.547, ししゃも, ラグビー, アームカール
2019-03-18, 金, 雨, tired, 13.596, 天丼, ラクロス, プルダウン
2019-03-19, 土, 雷雨, exhausted, 12.398, とん丼, ラグビー, プルダウン
2019-03-20, 日, 雲, soso, -9.316, 牛丼, ラグビー, プルダウン
2019-03-21, 月, 晴, soso, 0.367, 天丼, バスケ, 背筋
2019-03-22, 火, 晴, tired, 29.912, とん丼, スキー, アームカール
2019-03-23, 水, 雷雨, exhausted, 12.789, 天丼, 野球, 背筋
2019-03-24, 木, 晴, tired, -1.940, 天丼, テニス, プルダウン
2019-03-25, 金, 雷雨, soso, -9.521, 天丼, スキー, デッドリフト
2019-03-26, 土, 雷雨, good, -6.085, 天丼, ラグビー, 腹筋
2019-03-27, 日, 雷雨, tired, 3.750, ししゃも, スキー, 背筋
2019-03-28, 月, 雲, good, 14.686, ハンバーガー, テニス, デッドリフト
2019-03-29, 火, 雨, bad, -3.524, 牛丼, バレーボール, プルダウン
2019-03-30, 水, 雲, good, 10.148, ししゃも, ラクロス, ダンベルカール
2019-03-31, 木, 雲, soso, 13.110, 牛丼, テニス, プルダウン
2019-04-01, 金, 雨, good, 27.324, ハンバーガー, ラクロス, デッドリフト
2019-04-02, 土, 雨, awesome, 6.877, ハンバーガー, サッカー, 背筋
2019-04-03, 日, 晴, exhausted, 29.242, とん丼, ラクロス, ダンベルカール
2019-04-04, 月, 雨, tired, 26.434, 牛丼, バレーボール, 背筋
2019-04-05, 火, 晴, soso, -7.320, とん丼, 野球, プルダウン
2019-04-06, 水, 雲, bad, 0.308, ししゃも, ラクロス, 腹筋
2019-04-07, 木, 雷雨, exhausted, 19.291, トンカツ, スキー, アームカール
2019-04-08, 金, 雨, soso, 21.061, ししゃも, バスケ, 背筋
2019-04-09, 土, 雲, exhausted, 15.465, ししゃも, スキー, プルダウン
2019-04-10, 日, 雷雨, awesome, 11.412, ハンバーガー, サッカー, 背筋
2019-04-11, 月, 雷雨, exhausted, -6.036, 天丼, ラクロス, 背筋
2019-04-12, 火, 雨, good, -0.047, とん丼, テニス, 背筋
2019-04-13, 水, 雷雨, soso, 18.273, トンカツ, ラクロス, アームカール
2019-04-14, 木, 雷雨, good, 15.027, 牛丼, ラクロス, 背筋
2019-04-15, 金, 晴, soso, 5.545, とん丼, テニス, 背筋
2019-04-16, 土, 雨, awesome, 13.817, 天丼, テニス, ダンベルカール
2019-04-17, 日, 雲, tired, 18.568, 天丼, スキー, デッドリフト
2019-04-18, 月, 晴, soso, 8.167, ハンバーガー, バスケ, 背筋
2019-04-19, 火, 晴, awesome, 18.209, とん丼, スキー, アームカール
2019-04-20, 水, 雲, tired, 28.820, とん丼, バレーボール, デッドリフト
2019-04-21, 木, 晴, awesome, 22.129, とん丼, テニス, 背筋
2019-04-22, 金, 晴, awesome, -6.649, トンカツ, スキー, ダンベルカール
2019-04-23, 土, 晴, good, -7.071, ハンバーガー, バスケ, ダンベルカール
2019-04-24, 日, 雨, good, 11.498, トンカツ, 野球, プルダウン
2019-04-25, 月, 雨, bad, 25.525, 天丼, バレーボール, ダンベルカール
2019-04-26, 火, 雲, bad, 15.376, ししゃも, バレーボール, ダンベルカール
2019-04-27, 水, 雨, tired, 2.910, 天丼, スキー, ラットプルダウン
2019-04-28, 木, 雷雨, soso, 24.936, 牛丼, サッカー, 背筋
2019-04-29, 金, 雲, good, 0.385, 牛丼, サッカー, 背筋
2019-04-30, 土, 晴, soso, 5.443, ししゃも, バレーボール, 背筋
2019-05-01, 日, 晴, awesome, -1.360, ハンバーガー, バスケ, プルダウン
2019-05-02, 月, 雲, exhausted, 15.490, トンカツ, ラグビー, ダンベルカール
2019-05-03, 火, 晴, good, -7.182, 牛丼, テニス, デッドリフト
2019-05-04, 水, 雷雨, exhausted, 23.121, とん丼, スキー, デッドリフト
2019-05-05, 木, 雲, awesome, 7.308, ハンバーガー, バレーボール, 腹筋
2019-05-06, 金, 雲, soso, -1.433, トンカツ, バスケ, ダンベルカール
2019-05-07, 土, 雨, soso, 0.627, ハンバーガー, スキー, プルダウン
2019-05-08, 日, 晴, exhausted, 21.239, とん丼, スキー, 背筋
2019-05-09, 月, 晴, soso, 8.086, 天丼, テニス, 背筋
2019-05-10, 火, 晴, bad, -8.795, ししゃも, サッカー, デッドリフト
2019-05-11, 水, 晴, awesome, 29.118, ハンバーガー, バレーボール, プルダウン
2019-05-12, 木, 雷雨, bad, 23.505, ハンバーガー, バレーボール, 背筋
2019-05-13, 金, 晴, good, 24.851, 天丼, テニス, デッドリフト
2019-05-14, 土, 雨, bad, 5.936, トンカツ, バスケ, ダンベルカール
2019-05-15, 日, 雨, tired, 5.418, とん丼, ラグビー, ダンベルカール
2019-05-16, 月, 晴, bad, 20.390, トンカツ, ラクロス, 背筋
2019-05-17, 火, 雲, tired, -8.975, ハンバーガー, 野球, 背筋
2019-05-18, 水, 雲, soso, 5.876, とん丼, ラグビー, プルダウン
2019-05-19, 木, 晴, exhausted, -8.623, トンカツ, ラクロス, デッドリフト
2019-05-20, 金, 雷雨, tired, 0.864, ハンバーガー, バレーボール, 背筋
2019-05-21, 土, 雨, exhausted, 5.212, 天丼, スキー, デッドリフト
2019-05-22, 日, 雨, bad, 11.433, ししゃも, サッカー, 背筋
2019-05-23, 月, 晴, bad, 9.217, ハンバーガー, ラクロス, ダンベルカール
2019-05-24, 火, 晴, bad, 22.035, ハンバーガー, ラクロス, アームカール
2019-05-25, 水, 雲, bad, 12.652, ししゃも, テニス, プルダウン
2019-05-26, 木, 雷雨, bad, -7.462, 天丼, ラグビー, アームカール
2019-05-27, 金, 雨, awesome, 22.679, トンカツ, バレーボール, プルダウン
2019-05-28, 土, 雷雨, soso, 27.671, 天丼, ラクロス, プルダウン
2019-05-29, 日, 雲, awesome, 26.090, ハンバーガー, サッカー, ラットプルダウン
2019-05-30, 月, 雨, good, -8.969, トンカツ, ラグビー, 腹筋
2019-05-31, 火, 雷雨, good, 15.028, 牛丼, ラグビー, ダンベルカール
2019-06-01, 水, 晴, soso, 17.071, 天丼, 野球, 背筋
2019-06-02, 木, 雲, awesome, 17.498, ししゃも, ラグビー, ラットプルダウン
2019-06-03, 金, 雲, awesome, 19.995, ハンバーガー, バスケ, 腹筋
2019-06-04, 土, 雨, soso, -9.008, ハンバーガー, 野球, ラットプルダウン
2019-06-05, 日, 雲, bad, 1.744, ハンバーガー, サッカー, アームカール
2019-06-06, 月, 雨, awesome, 15.470, とん丼, ラグビー, ラットプルダウン
2019-06-07, 火, 晴, tired, 9.551, ハンバーガー, スキー, 腹筋
2019-06-08, 水, 晴, soso, -8.544, 天丼, サッカー, デッドリフト
2019-06-09, 木, 雷雨, tired, 18.700, 天丼, スキー, アームカール
2019-06-10, 金, 雨, bad, 23.907, 牛丼, 野球, ラットプルダウン
2019-06-11, 土, 晴, good, 7.619, 牛丼, ラクロス, 背筋
2019-06-12, 日, 雲, bad, -6.747, ハンバーガー, サッカー, ダンベルカール
2019-06-13, 月, 晴, awesome, 11.536, トンカツ, サッカー, 腹筋
2019-06-14, 火, 雷雨, bad, 22.602, 天丼, ラグビー, 背筋
2019-06-15, 水, 晴, tired, 23.727, とん丼, ラクロス, アームカール
2019-06-16, 木, 雷雨, soso, 7.707, トンカツ, スキー, 腹筋
2019-06-17, 金, 雷雨, exhausted, 19.999, 牛丼, ラクロス, 背筋
2019-06-18, 土, 雲, soso, 29.629, ししゃも, ラグビー, ダンベルカール
2019-06-19, 日, 雨, exhausted, 8.267, とん丼, ラクロス, ダンベルカール
2019-06-20, 月, 雲, soso, 11.687, ししゃも, バレーボール, ダンベルカール
2019-06-21, 火, 晴, exhausted, -7.101, ししゃも, ラクロス, 背筋
2019-06-22, 水, 雨, tired, 0.095, ハンバーガー, サッカー, プルダウン
2019-06-23, 木, 雷雨, good, -1.216, ハンバーガー, ラクロス, 腹筋
2019-06-24, 金, 雲, good, -6.208, トンカツ, ラグビー, プルダウン
2019-06-25, 土, 晴, good, 0.858, トンカツ, ラグビー, ラットプルダウン
2019-06-26, 日, 雲, soso, 13.820, ハンバーガー, 野球, ダンベルカール
2019-06-27, 月, 雷雨, exhausted, 5.563, ハンバーガー, バレーボール, プルダウン
2019-06-28, 火, 雷雨, tired, 3.980, とん丼, ラクロス, ラットプルダウン
2019-06-29, 水, 雷雨, tired, 0.661, 牛丼, スキー, ダンベルカール
2019-06-30, 木, 雨, awesome, -7.309, トンカツ, 野球, デッドリフト
2019-07-01, 金, 雲, bad, 20.565, ししゃも, テニス, デッドリフト
2019-07-02, 土, 雲, awesome, 27.867, 牛丼, 野球, デッドリフト
2019-07-03, 日, 雲, bad, 1.962, ししゃも, サッカー, ラットプルダウン
2019-07-04, 月, 雷雨, awesome, 9.566, ししゃも, スキー, デッドリフト
